15/09/2016 08:00:00 PM,24.6
15/09/2016 09:00:00 PM,22.3
15/09/2016 10:00:00 PM,20.9
15/09/2016 11:00:00 PM,19.1
16/09/2016 12:00:00 AM,18.4
16/09/2016 01:00:00 AM,17.4
16/09/2016 02:00:00 AM,16.0
16/09/2016 03:00:00 AM,15.1
16/09/2016 04:00:00 AM,14.5
16/09/2016 06:00:00 AM,13.2
16/09/2016 07:00:00 AM,12.6
16/09/2016 08:00:00 AM,12.5
16/09/2016 09:00:00 AM,12.4
16/09/2016 10:00:00 AM,12.9
16/09/2016 11:00:00 AM,15.0
16/09/2016 12:00:00 PM,16.1
16/09/2016 01:00:00 PM,17.6
16/09/2016 02:00:00 PM,19.4
16/09/2016 03:00:00 PM,21.0
16/09/2016 04:00:00 PM,22.4
16/09/2016 05:00:00 PM,22.4
16/09/2016 06:00:00 PM,22.1
16/09/2016 07:00:00 PM,20.7
16/09/2016 08:00:00 PM,18.8
16/09/2016 09:00:00 PM,17.8
16/09/2016 10:00:00 PM,16.3
16/09/2016 11:00:00 PM,15.2
17/09/2016 12:00:00 AM,14.5
17/09/2016 01:00:00 AM,14.0
17/09/2016 02:00:00 AM,14.3
17/09/2016 03:00:00 AM,13.9
17/09/2016 04:00:00 AM,14.5
17/09/2016 05:00:00 AM,14.2
17/09/2016 06:00:00 AM,14.7
17/09/2016 07:00:00 AM,14.7
17/09/2016 08:00:00 AM,14.3
17/09/2016 09:00:00 AM,14.6
17/09/2016 10:00:00 AM,14.5
17/09/2016 11:00:00 AM,16.1
17/09/2016 12:00:00 PM,17.8
17/09/2016 01:00:00 PM,19.2
17/09/2016 02:00:00 PM,20.7
17/09/2016 03:00:00 PM,22.6
17/09/2016 04:00:00 PM,24.6
17/09/2016 05:00:00 PM,25.3
17/09/2016 06:00:00 PM,25.4
17/09/2016 07:00:00 PM,24.8
17/09/2016 08:00:00 PM,23.5
17/09/2016 09:00:00 PM,21.1
17/09/2016 10:00:00 PM,20.3
17/09/2016 11:00:00 PM,20.0
18/09/2016 12:00:00 AM,19.3
18/09/2016 01:00:00 AM,18.7
18/09/2016 02:00:00 AM,18.5
18/09/2016 03:00:00 AM,18.6
18/09/2016 04:00:00 AM,17.8
18/09/2016 05:00:00 AM,17.5
18/09/2016 06:00:00 AM,17.1
18/09/2016 07:00:00 AM,16.6
18/09/2016 08:00:00 AM,16.0
18/09/2016 09:00:00 AM,15.7
18/09/2016 10:00:00 AM,18.1
18/09/2016 11:00:00 AM,19.4
18/09/2016 12:00:00 PM,22.6
18/09/2016 01:00:00 PM,25.4
18/09/2016 02:00:00 PM,27.0
18/09/2016 03:00:00 PM,28.8
18/09/2016 04:00:00 PM,29.5
18/09/2016 05:00:00 PM,30.0
18/09/2016 06:00:00 PM,30.5
18/09/2016 07:00:00 PM,30.0
18/09/2016 08:00:00 PM,29.9
18/09/2016 09:00:00 PM,25.2
18/09/2016 10:00:00 PM,22.8
18/09/2016 11:00:00 PM,22.5
19/09/2016 12:00:00 AM,24.7
19/09/2016 01:00:00 AM,20.7
19/09/2016 02:00:00 AM,16.1
19/09/2016 03:00:00 AM,17.3
19/09/2016 04:00:00 AM,17.3
19/09/2016 05:00:00 AM,17.0
19/09/2016 06:00:00 AM,16.1
19/09/2016 07:00:00 AM,15.5
19/09/2016 08:00:00 AM,15.6
19/09/2016 09:00:00 AM,15.3
19/09/2016 10:00:00 AM,17.0
19/09/2016 11:00:00 AM,18.7
19/09/2016 12:00:00 PM,22.8
19/09/2016 01:00:00 PM,25.1
19/09/2016 02:00:00 PM,26.1
19/09/2016 03:00:00 PM,27.6
19/09/2016 04:00:00 PM,27.5
19/09/2016 05:00:00 PM,29.8
19/09/2016 07:00:00 PM,25.4
19/09/2016 08:00:00 PM,19.1
19/09/2016 09:00:00 PM,17.3
19/09/2016 10:00:00 PM,16.3
20/09/2016 12:00:00 AM,18.0
20/09/2016 01:00:00 AM,17.5
20/09/2016 02:00:00 AM,17.1
20/09/2016 03:00:00 AM,15.4
20/09/2016 04:00:00 AM,16.1
20/09/2016 05:00:00 AM,15.5
20/09/2016 06:00:00 AM,15.6
20/09/2016 07:00:00 AM,15.2
20/09/2016 08:00:00 AM,15.3
20/09/2016 09:00:00 AM,14.8
20/09/2016 10:00:00 AM,16.0
20/09/2016 11:00:00 AM,16.9
20/09/2016 12:00:00 PM,18.0
20/09/2016 01:00:00 PM,20.1
20/09/2016 02:00:00 PM,21.7
20/09/2016 03:00:00 PM,22.2
20/09/2016 04:00:00 PM,23.9
20/09/2016 05:00:00 PM,25.0
20/09/2016 06:00:00 PM,23.8
20/09/2016 07:00:00 PM,20.9
20/09/2016 08:00:00 PM,19.8
20/09/2016 09:00:00 PM,16.9
20/09/2016 10:00:00 PM,15.5
20/09/2016 11:00:00 PM,15.0
21/09/2016 12:00:00 AM,14.5
21/09/2016 01:00:00 AM,14.2
21/09/2016 02:00:00 AM,13.2
21/09/2016 03:00:00 AM,12.3
21/09/2016 04:00:00 AM,11.6
21/09/2016 05:00:00 AM,11.5
21/09/2016 06:00:00 AM,11.5
21/09/2016 07:00:00 AM,11.1
21/09/2016 08:00:00 AM,11.1
21/09/2016 09:00:00 AM,10.9
21/09/2016 10:00:00 AM,10.9
21/09/2016 11:00:00 AM,11.7
21/09/2016 12:00:00 PM,13.0
21/09/2016 01:00:00 PM,13.5
21/09/2016 02:00:00 PM,14.4
21/09/2016 03:00:00 PM,17.0
21/09/2016 04:00:00 PM,17.4
21/09/2016 05:00:00 PM,18.0
21/09/2016 06:00:00 PM,18.6
21/09/2016 07:00:00 PM,18.6
21/09/2016 08:00:00 PM,17.3
21/09/2016 09:00:00 PM,15.2
21/09/2016 10:00:00 PM,13.7
21/09/2016 11:00:00 PM,12.3
22/09/2016 12:00:00 AM,11.5
22/09/2016 01:00:00 AM,10.7
22/09/2016 02:00:00 AM,10.4
22/09/2016 03:00:00 AM,10.5
22/09/2016 04:00:00 AM,10.2
22/09/2016 05:00:00 AM,9.9
22/09/2016 06:00:00 AM,9.6
22/09/2016 07:00:00 AM,9.6
22/09/2016 08:00:00 AM,9.1
22/09/2016 09:00:00 AM,9.3
22/09/2016 10:00:00 AM,11.2
22/09/2016 11:00:00 AM,12.9
22/09/2016 12:00:00 PM,13.2
22/09/2016 01:00:00 PM,15.2
22/09/2016 02:00:00 PM,17.0
22/09/2016 03:00:00 PM,18.3
22/09/2016 04:00:00 PM,19.0
22/09/2016 05:00:00 PM,19.8
22/09/2016 06:00:00 PM,19.7
22/09/2016 07:00:00 PM,20.1
22/09/2016 08:00:00 PM,18.6
22/09/2016 09:00:00 PM,16.1
22/09/2016 10:00:00 PM,14.9
22/09/2016 11:00:00 PM,13.9
23/09/2016 12:00:00 AM,12.8
23/09/2016 01:00:00 AM,12.6
23/09/2016 02:00:00 AM,12.8
23/09/2016 03:00:00 AM,12.3
23/09/2016 04:00:00 AM,11.8
23/09/2016 05:00:00 AM,11.0
23/09/2016 06:00:00 AM,11.0
23/09/2016 07:00:00 AM,11.1
23/09/2016 08:00:00 AM,11.3
23/09/2016 09:00:00 AM,11.2
23/09/2016 10:00:00 AM,12.4
23/09/2016 11:00:00 AM,14.2
23/09/2016 12:00:00 PM,15.5
23/09/2016 01:00:00 PM,17.6
23/09/2016 02:00:00 PM,20.1
23/09/2016 03:00:00 PM,21.3
23/09/2016 04:00:00 PM,23.5
23/09/2016 05:00:00 PM,26.2
23/09/2016 06:00:00 PM,26.1
23/09/2016 07:00:00 PM,26.3
23/09/2016 08:00:00 PM,22.2
23/09/2016 09:00:00 PM,19.4
23/09/2016 10:00:00 PM,18.8
23/09/2016 11:00:00 PM,17.9
24/09/2016 12:00:00 AM,17.6
24/09/2016 01:00:00 AM,17.0
24/09/2016 02:00:00 AM,16.4
24/09/2016 03:00:00 AM,15.7
24/09/2016 04:00:00 AM,16.1
24/09/2016 05:00:00 AM,15.8
24/09/2016 06:00:00 AM,15.5
24/09/2016 07:00:00 AM,13.4
24/09/2016 08:00:00 AM,13.7
24/09/2016 09:00:00 AM,15.3
24/09/2016 10:00:00 AM,17.0
24/09/2016 11:00:00 AM,19.2
24/09/2016 12:00:00 PM,22.0
24/09/2016 01:00:00 PM,23.5
24/09/2016 02:00:00 PM,24.7
24/09/2016 03:00:00 PM,26.0
24/09/2016 04:00:00 PM,26.5
24/09/2016 05:00:00 PM,27.7
24/09/2016 06:00:00 PM,28.7
24/09/2016 07:00:00 PM,22.7
24/09/2016 08:00:00 PM,18.4
24/09/2016 09:00:00 PM,18.2
24/09/2016 10:00:00 PM,17.8
24/09/2016 11:00:00 PM,17.9
25/09/2016 12:00:00 AM,17.0
25/09/2016 01:00:00 AM,16.1
25/09/2016 02:00:00 AM,16.3
25/09/2016 03:00:00 AM,16.1
25/09/2016 04:00:00 AM,16.1
25/09/2016 05:00:00 AM,15.7
25/09/2016 06:00:00 AM,15.1
25/09/2016 07:00:00 AM,15.2
25/09/2016 08:00:00 AM,15.0
25/09/2016 09:00:00 AM,15.1
25/09/2016 10:00:00 AM,15.8
25/09/2016 11:00:00 AM,16.9
25/09/2016 12:00:00 PM,18.2
25/09/2016 01:00:00 PM,19.5
25/09/2016 02:00:00 PM,20.1
25/09/2016 03:00:00 PM,19.5
25/09/2016 04:00:00 PM,20.7
25/09/2016 05:00:00 PM,19.3
25/09/2016 06:00:00 PM,18.1
