15/09/2016 07:00:00 PM,31.1
15/09/2016 08:00:00 PM,30.3
15/09/2016 09:00:00 PM,27.4
15/09/2016 10:00:00 PM,24.9
15/09/2016 11:00:00 PM,23.5
16/09/2016 12:00:00 AM,22.2
16/09/2016 01:00:00 AM,21.3
16/09/2016 02:00:00 AM,20.5
16/09/2016 03:00:00 AM,18.3
16/09/2016 04:00:00 AM,18.0
16/09/2016 05:00:00 AM,17.2
16/09/2016 06:00:00 AM,14.2
16/09/2016 07:00:00 AM,13.0
16/09/2016 08:00:00 AM,13.4
16/09/2016 09:00:00 AM,14.4
16/09/2016 10:00:00 AM,17.5
16/09/2016 11:00:00 AM,19.4
16/09/2016 12:00:00 PM,19.9
16/09/2016 01:00:00 PM,22.0
16/09/2016 02:00:00 PM,24.9
16/09/2016 03:00:00 PM,27.2
16/09/2016 04:00:00 PM,29.2
16/09/2016 05:00:00 PM,30.8
16/09/2016 06:00:00 PM,30.4
16/09/2016 07:00:00 PM,30.1
16/09/2016 08:00:00 PM,28.2
16/09/2016 09:00:00 PM,26.0
16/09/2016 10:00:00 PM,24.0
16/09/2016 11:00:00 PM,22.3
17/09/2016 12:00:00 AM,19.0
17/09/2016 01:00:00 AM,17.5
17/09/2016 02:00:00 AM,17.5
17/09/2016 03:00:00 AM,18.4
17/09/2016 04:00:00 AM,18.4
17/09/2016 05:00:00 AM,19.9
17/09/2016 06:00:00 AM,19.9
17/09/2016 07:00:00 AM,19.1
17/09/2016 08:00:00 AM,18.5
17/09/2016 09:00:00 AM,17.9
17/09/2016 10:00:00 AM,19.7
17/09/2016 11:00:00 AM,21.9
17/09/2016 12:00:00 PM,23.1
17/09/2016 01:00:00 PM,25.6
17/09/2016 02:00:00 PM,27.8
17/09/2016 03:00:00 PM,28.8
17/09/2016 04:00:00 PM,28.9
17/09/2016 05:00:00 PM,29.9
17/09/2016 06:00:00 PM,30.2
17/09/2016 07:00:00 PM,28.8
17/09/2016 08:00:00 PM,27.1
17/09/2016 09:00:00 PM,25.3
17/09/2016 10:00:00 PM,23.6
17/09/2016 11:00:00 PM,22.2
18/09/2016 12:00:00 AM,21.1
18/09/2016 01:00:00 AM,20.1
18/09/2016 02:00:00 AM,19.6
18/09/2016 03:00:00 AM,17.2
18/09/2016 04:00:00 AM,17.9
18/09/2016 05:00:00 AM,18.9
18/09/2016 06:00:00 AM,18.4
18/09/2016 07:00:00 AM,18.0
18/09/2016 08:00:00 AM,17.8
18/09/2016 09:00:00 AM,18.1
18/09/2016 10:00:00 AM,19.4
18/09/2016 11:00:00 AM,21.1
18/09/2016 12:00:00 PM,22.8
18/09/2016 01:00:00 PM,24.3
18/09/2016 02:00:00 PM,25.2
18/09/2016 03:00:00 PM,26.3
18/09/2016 04:00:00 PM,28.4
18/09/2016 05:00:00 PM,28.8
18/09/2016 06:00:00 PM,28.3
18/09/2016 07:00:00 PM,29.0
18/09/2016 08:00:00 PM,27.4
18/09/2016 09:00:00 PM,25.0
18/09/2016 10:00:00 PM,23.3
18/09/2016 11:00:00 PM,22.2
19/09/2016 12:00:00 AM,20.3
19/09/2016 01:00:00 AM,18.5
19/09/2016 02:00:00 AM,18.6
19/09/2016 03:00:00 AM,16.6
19/09/2016 04:00:00 AM,15.0
19/09/2016 05:00:00 AM,13.8
19/09/2016 06:00:00 AM,13.2
19/09/2016 07:00:00 AM,12.6
19/09/2016 09:00:00 AM,11.7
19/09/2016 10:00:00 AM,15.7
19/09/2016 11:00:00 AM,20.2
19/09/2016 12:00:00 PM,22.6
19/09/2016 01:00:00 PM,25.3
19/09/2016 02:00:00 PM,27.4
19/09/2016 03:00:00 PM,30.4
19/09/2016 04:00:00 PM,30.3
19/09/2016 06:00:00 PM,31.8
19/09/2016 07:00:00 PM,31.3
19/09/2016 08:00:00 PM,30.1
19/09/2016 09:00:00 PM,27.7
19/09/2016 10:00:00 PM,25.3
19/09/2016 11:00:00 PM,23.6
20/09/2016 12:00:00 AM,21.1
20/09/2016 01:00:00 AM,19.4
20/09/2016 02:00:00 AM,16.7
20/09/2016 03:00:00 AM,15.2
20/09/2016 04:00:00 AM,14.2
20/09/2016 05:00:00 AM,13.1
20/09/2016 06:00:00 AM,12.7
20/09/2016 07:00:00 AM,11.7
20/09/2016 08:00:00 AM,11.0
20/09/2016 09:00:00 AM,11.1
20/09/2016 10:00:00 AM,15.5
20/09/2016 11:00:00 AM,20.8
20/09/2016 12:00:00 PM,23.9
20/09/2016 01:00:00 PM,26.5
20/09/2016 02:00:00 PM,29.0
20/09/2016 03:00:00 PM,30.9
20/09/2016 04:00:00 PM,32.4
20/09/2016 05:00:00 PM,32.9
20/09/2016 06:00:00 PM,32.5
20/09/2016 07:00:00 PM,32.9
20/09/2016 08:00:00 PM,31.0
20/09/2016 09:00:00 PM,28.3
20/09/2016 10:00:00 PM,26.6
20/09/2016 11:00:00 PM,24.0
21/09/2016 12:00:00 AM,20.3
21/09/2016 01:00:00 AM,19.9
21/09/2016 02:00:00 AM,18.2
21/09/2016 03:00:00 AM,17.0
21/09/2016 04:00:00 AM,15.9
21/09/2016 05:00:00 AM,15.1
21/09/2016 06:00:00 AM,14.8
21/09/2016 07:00:00 AM,14.2
21/09/2016 08:00:00 AM,13.6
21/09/2016 09:00:00 AM,13.4
21/09/2016 10:00:00 AM,17.1
21/09/2016 11:00:00 AM,21.9
21/09/2016 12:00:00 PM,23.1
21/09/2016 01:00:00 PM,26.4
21/09/2016 02:00:00 PM,28.2
21/09/2016 03:00:00 PM,29.9
21/09/2016 04:00:00 PM,30.6
21/09/2016 06:00:00 PM,31.4
21/09/2016 07:00:00 PM,30.5
21/09/2016 08:00:00 PM,28.9
21/09/2016 09:00:00 PM,27.0
21/09/2016 11:00:00 PM,24.9
22/09/2016 12:00:00 AM,23.5
22/09/2016 01:00:00 AM,22.7
22/09/2016 02:00:00 AM,21.6
22/09/2016 03:00:00 AM,20.6
22/09/2016 04:00:00 AM,19.7
22/09/2016 05:00:00 AM,18.7
22/09/2016 06:00:00 AM,17.9
22/09/2016 07:00:00 AM,17.3
22/09/2016 08:00:00 AM,17.0
22/09/2016 09:00:00 AM,16.9
22/09/2016 10:00:00 AM,17.2
22/09/2016 11:00:00 AM,17.8
22/09/2016 12:00:00 PM,18.1
22/09/2016 01:00:00 PM,19.3
22/09/2016 02:00:00 PM,23.8
22/09/2016 03:00:00 PM,24.2
22/09/2016 04:00:00 PM,25.7
22/09/2016 05:00:00 PM,26.8
22/09/2016 06:00:00 PM,25.8
22/09/2016 07:00:00 PM,25.3
22/09/2016 08:00:00 PM,24.8
22/09/2016 09:00:00 PM,22.3
22/09/2016 10:00:00 PM,20.6
22/09/2016 11:00:00 PM,19.8
23/09/2016 12:00:00 AM,18.9
23/09/2016 01:00:00 AM,19.9
23/09/2016 02:00:00 AM,19.3
23/09/2016 03:00:00 AM,18.8
23/09/2016 04:00:00 AM,18.3
23/09/2016 05:00:00 AM,17.7
23/09/2016 06:00:00 AM,17.1
23/09/2016 07:00:00 AM,17.1
23/09/2016 08:00:00 AM,16.8
23/09/2016 09:00:00 AM,16.8
23/09/2016 10:00:00 AM,18.1
23/09/2016 11:00:00 AM,18.9
23/09/2016 12:00:00 PM,19.7
23/09/2016 01:00:00 PM,21.5
23/09/2016 02:00:00 PM,22.3
23/09/2016 03:00:00 PM,22.9
23/09/2016 04:00:00 PM,23.6
23/09/2016 05:00:00 PM,23.7
23/09/2016 06:00:00 PM,25.0
23/09/2016 07:00:00 PM,24.9
23/09/2016 08:00:00 PM,23.7
23/09/2016 09:00:00 PM,22.1
23/09/2016 10:00:00 PM,19.3
23/09/2016 11:00:00 PM,18.8
24/09/2016 12:00:00 AM,17.6
24/09/2016 01:00:00 AM,16.0
24/09/2016 02:00:00 AM,15.2
24/09/2016 03:00:00 AM,18.4
24/09/2016 04:00:00 AM,17.6
24/09/2016 05:00:00 AM,15.8
24/09/2016 06:00:00 AM,15.0
24/09/2016 07:00:00 AM,16.8
24/09/2016 08:00:00 AM,18.0
24/09/2016 09:00:00 AM,17.9
24/09/2016 10:00:00 AM,19.2
24/09/2016 11:00:00 AM,20.8
24/09/2016 12:00:00 PM,22.6
24/09/2016 01:00:00 PM,24.8
24/09/2016 02:00:00 PM,27.3
24/09/2016 04:00:00 PM,29.8
24/09/2016 05:00:00 PM,30.3
24/09/2016 06:00:00 PM,30.3
24/09/2016 07:00:00 PM,30.7
24/09/2016 08:00:00 PM,29.2
24/09/2016 09:00:00 PM,26.7
24/09/2016 10:00:00 PM,24.8
25/09/2016 12:00:00 AM,21.5
25/09/2016 01:00:00 AM,20.7
25/09/2016 02:00:00 AM,20.2
25/09/2016 03:00:00 AM,19.4
25/09/2016 04:00:00 AM,18.7
25/09/2016 05:00:00 AM,19.1
25/09/2016 06:00:00 AM,16.3
25/09/2016 07:00:00 AM,15.5
25/09/2016 08:00:00 AM,14.6
25/09/2016 09:00:00 AM,14.0
25/09/2016 10:00:00 AM,17.3
25/09/2016 11:00:00 AM,20.1
25/09/2016 12:00:00 PM,21.8
